t,x,z,theta,xdot,zdot,thetadot,TWR,delta
0.241,21.24628836,297.50065,0.03421653349,5.346561171,-10.73192314,-0.005795235896,0.7219938128,0.1745329252
0.242,21.25163492,297.4899181,0.03421073826,5.348028978,-10.73480414,-0.005819834061,0.7221246134,0.1745329252
0.243,21.25698295,297.4791833,0.03420491842,5.349497012,-10.73768388,-0.005844436682,0.7222553776,0.1745329252
0.244,21.26233245,297.4684456,0.03419907398,5.35096527,-10.74056236,-0.005869043759,0.7223861053,0.1745329252
0.245,21.26768341,297.457705,0.03419320494,5.352433754,-10.74343957,-0.005893655289,0.7225167967,0.1745329252
0.246,21.27303585,297.4469616,0.03418731129,5.353902463,-10.74631552,-0.005918271272,0.7226474516,0.1745329252
0.247,21.27838975,297.4362153,0.03418139301,5.355371397,-10.7491902,-0.005942891706,0.7227780702,0.1745329252
0.248,21.28374512,297.4254661,0.03417545012,5.356840555,-10.75206362,-0.005967516591,0.7229086523,0.1745329252
0.249,21.28910196,297.414714,0.03416948261,5.358309937,-10.75493579,-0.005992145924,0.7230391981,0.1745329252
0.25,21.29446027,297.4039591,0.03416349046,5.359779543,-10.75780669,-0.006016779705,0.7231697076,0.1745329252
0.251,21.29982005,297.3932013,0.03415747368,5.361249373,-10.76067632,-0.006041417932,0.7233001806,0.1745329252
0.252,21.3051813,297.3824406,0.03415143226,5.362719427,-10.7635447,-0.006066060605,0.7234306174,0.1745329252
0.253,21.31054402,297.3716771,0.0341453662,5.364189703,-10.76641182,-0.006090707721,0.7235610177,0.1745329252
0.254,21.31590821,297.3609107,0.03413927549,5.365660202,-10.76927767,-0.006115359281,0.7236913818,0.1745329252
0.255,21.32127387,297.3501414,0.03413316013,5.367130924,-10.77214227,-0.006140015281,0.7238217095,0.1745329252
0.256,21.326641,297.3393692,0.03412702012,5.368601869,-10.77500561,-0.006164675722,0.7239520009,0.1745329252
0.257,21.3320096,297.3285942,0.03412085544,5.370073035,-10.77786768,-0.006189340602,0.724082256,0.1745329252
0.258,21.33737967,297.3178164,0.0341146661,5.371544424,-10.7807285,-0.00621400992,0.7242124747,0.1745329252
0.259,21.34275122,297.3070356,0.03410845209,5.373016034,-10.78358806,-0.006238683674,0.7243426572,0.1745329252
0.26,21.34812423,297.296252,0.03410221341,5.374487865,-10.78644636,-0.006263361864,0.7244728034,0.1745329252
0.261,21.35349872,297.2854656,0.03409595005,5.375959917,-10.7893034,-0.006288044487,0.7246029133,0.1745329252
0.262,21.35887468,297.2746763,0.034089662,5.37743219,-10.79215919,-0.006312731544,0.7247329869,0.1745329252
0.263,21.36425211,297.2638841,0.03408334927,5.378904684,-10.79501371,-0.006337423031,0.7248630243,0.1745329252
0.264,21.36963102,297.2530891,0.03407701185,5.380377398,-10.79786698,-0.00636211895,0.7249930254,0.1745329252
0.265,21.3750114,297.2422913,0.03407064973,5.381850332,-10.800719,-0.006386819297,0.7251229903,0.1745329252
0.266,21.38039325,297.2314905,0.03406426291,5.383323486,-10.80356975,-0.006411524072,0.7252529189,0.1745329252
0.267,21.38577657,297.220687,0.03405785139,5.384796859,-10.80641925,-0.006436233274,0.7253828113,0.1745329252
0.268,21.39116137,297.2098806,0.03405141515,5.386270452,-10.80926749,-0.006460946902,0.7255126674,0.1745329252
0.269,21.39654764,297.1990713,0.03404495421,5.387744264,-10.81211448,-0.006485664953,0.7256424873,0.1745329252
0.27,21.40193538,297.1882592,0.03403846854,5.389218294,-10.81496021,-0.006510387428,0.7257722711,0.1745329252
0.271,21.4073246,297.1774442,0.03403195815,5.390692542,-10.81780469,-0.006535114324,0.7259020186,0.1745329252
0.272,21.41271529,297.1666264,0.03402542304,5.392167009,-10.82064791,-0.00655984564,0.7260317299,0.1745329252
0.273,21.41810746,297.1558058,0.03401886319,5.393641694,-10.82348988,-0.006584581376,0.726161405,0.1745329252
0.274,21.4235011,297.1449823,0.03401227861,5.395116597,-10.82633059,-0.00660932153,0.726291044,0.1745329252
0.275,21.42889622,297.1341559,0.03400566929,5.396591717,-10.82917005,-0.006634066101,0.7264206467,0.1745329252
0.276,21.43429281,297.1233268,0.03399903522,5.398067054,-10.83200826,-0.006658815087,0.7265502134,0.1745329252
0.277,21.43969088,297.1124948,0.03399237641,5.399542608,-10.83484521,-0.006683568487,0.7266797438,0.1745329252
0.278,21.44509042,297.1016599,0.03398569284,5.401018378,-10.83768091,-0.006708326301,0.7268092381,0.1745329252
0.279,21.45049144,297.0908222,0.03397898451,5.402494365,-10.84051536,-0.006733088526,0.7269386963,0.1745329252
0.28,21.45589393,297.0799817,0.03397225143,5.403970568,-10.84334855,-0.006757855162,0.7270681183,0.1745329252
0.281,21.4612979,297.0691384,0.03396549357,5.405446987,-10.84618049,-0.006782626207,0.7271975042,0.1745329252
0.282,21.46670335,297.0582922,0.03395871094,5.406923622,-10.84901118,-0.006807401661,0.727326854,0.1745329252
0.283,21.47211027,297.0474432,0.03395190354,5.408400472,-10.85184062,-0.006832181521,0.7274561676,0.1745329252
0.284,21.47751867,297.0365913,0.03394507136,5.409877536,-10.85466881,-0.006856965787,0.7275854452,0.1745329252
0.285,21.48292855,297.0257367,0.0339382144,5.411354816,-10.85749575,-0.006881754458,0.7277146867,0.1745329252
0.286,21.48833991,297.0148792,0.03393133264,5.41283231,-10.86032143,-0.006906547532,0.7278438921,0.1745329252
0.287,21.49375274,297.0040188,0.03392442609,5.414310019,-10.86314587,-0.006931345008,0.7279730614,0.1745329252
0.288,21.49916705,296.9931557,0.03391749475,5.415787941,-10.86596906,-0.006956146884,0.7281021946,0.1745329252
0.289,21.50458284,296.9822897,0.0339105386,5.417266077,-10.86879099,-0.00698095316,0.7282312917,0.1745329252
0.29,21.5100001,296.9714209,0.03390355765,5.418744427,-10.87161168,-0.007005763835,0.7283603528,0.1745329252
0.291,21.51541885,296.9605493,0.03389655188,5.420222989,-10.87443112,-0.007030578906,0.7284893779,0.1745329252
0.292,21.52083907,296.9496749,0.03388952131,5.421701765,-10.87724931,-0.007055398374,0.7286183669,0.1745329252
0.293,21.52626077,296.9387977,0.03388246591,5.423180753,-10.88006625,-0.007080222235,0.7287473199,0.1745329252
0.294,21.53168395,296.9279176,0.03387538569,5.424659954,-10.88288194,-0.007105050491,0.7288762368,0.1745329252
0.295,21.53710861,296.9170347,0.03386828063,5.426139367,-10.88569639,-0.007129883138,0.7290051178,0.1745329252
0.296,21.54253475,296.906149,0.03386115075,5.427618992,-10.88850959,-0.007154720177,0.7291339627,0.1745329252
0.297,21.54796237,296.8952605,0.03385399603,5.429098828,-10.89132154,-0.007179561605,0.7292627716,0.1745329252
0.298,21.55339147,296.8843692,0.03384681647,5.430578876,-10.89413224,-0.007204407422,0.7293915445,0.1745329252
0.299,21.55882205,296.873475,0.03383961206,5.432059135,-10.8969417,-0.007229257626,0.7295202814,0.1745329252
0.3,21.56425411,296.8625781,0.0338323828,5.433539605,-10.89974991,-0.007254112216,0.7296489824,0.1745329252
0.301,21.56968765,296.8516784,0.03382512869,5.435020285,-10.90255688,-0.007278971191,0.7297776474,0.1745329252
0.302,21.57512267,296.8407758,0.03381784972,5.436501175,-10.9053626,-0.007303834549,0.7299062764,0.1745329252
0.303,21.58055917,296.8298704,0.03381054589,5.437982276,-10.90816707,-0.00732870229,0.7300348694,0.1745329252
0.304,21.58599715,296.8189623,0.03380321718,5.439463586,-10.9109703,-0.007353574412,0.7301634265,0.1745329252
0.305,21.59143661,296.8080513,0.03379586361,5.440945106,-10.91377228,-0.007378450913,0.7302919477,0.1745329252
0.306,21.59687756,296.7971375,0.03378848516,5.442426835,-10.91657302,-0.007403331794,0.7304204329,0.1745329252
0.307,21.60231999,296.7862209,0.03378108183,5.443908773,-10.91937252,-0.007428217052,0.7305488822,0.1745329252
0.308,21.6077639,296.7753016,0.03377365361,5.44539092,-10.92217077,-0.007453106686,0.7306772956,0.1745329252
0.309,21.61320929,296.7643794,0.0337662005,5.446873275,-10.92496778,-0.007478000695,0.730805673,0.1745329252
0.31,21.61865616,296.7534544,0.0337587225,5.448355838,-10.92776355,-0.007502899078,0.7309340146,0.1745329252
0.311,21.62410452,296.7425267,0.0337512196,5.449838609,-10.93055807,-0.007527801834,0.7310623203,0.1745329252
0.312,21.62955435,296.7315961,0.0337436918,5.451321588,-10.93335135,-0.007552708961,0.73119059,0.1745329252
0.313,21.63500568,296.7206628,0.03373613909,5.452804774,-10.93614339,-0.007577620458,0.7313188239,0.1745329252
0.314,21.64045848,296.7097266,0.03372856147,5.454288168,-10.93893418,-0.007602536324,0.7314470219,0.1745329252
0.315,21.64591277,296.6987877,0.03372095894,5.455771768,-10.94172374,-0.007627456557,0.7315751841,0.1745329252
0.316,21.65136854,296.687846,0.03371333148,5.457255575,-10.94451205,-0.007652381157,0.7317033104,0.1745329252
0.317,21.6568258,296.6769015,0.0337056791,5.458739588,-10.94729912,-0.007677310123,0.7318314008,0.1745329252
0.318,21.66228454,296.6659542,0.03369800179,5.460223807,-10.95008495,-0.007702243452,0.7319594554,0.1745329252
0.319,21.66774476,296.6550041,0.03369029955,5.461708231,-10.95286954,-0.007727181144,0.7320874742,0.1745329252
0.32,21.67320647,296.6440512,0.03368257236,5.463192862,-10.95565289,-0.007752123198,0.7322154571,0.1745329252
0.321,21.67866966,296.6330955,0.03367482024,5.464677697,-10.958435,-0.007777069612,0.7323434042,0.1745329252
0.322,21.68413434,296.6221371,0.03366704317,5.466162738,-10.96121587,-0.007802020385,0.7324713155,0.1745329252
0.323,21.6896005,296.6111759,0.03365924115,5.467647983,-10.9639955,-0.007826975516,0.732599191,0.1745329252
0.324,21.69506815,296.6002119,0.03365141418,5.469133433,-10.9667739,-0.007851935004,0.7327270307,0.1745329252
0.325,21.70053728,296.5892451,0.03364356224,5.470619087,-10.96955105,-0.007876898847,0.7328548346,0.1745329252
0.326,21.7060079,296.5782756,0.03363568534,5.472104944,-10.97232696,-0.007901867044,0.7329826027,0.1745329252
0.327,21.71148001,296.5673032,0.03362778347,5.473591006,-10.97510164,-0.007926839595,0.733110335,0.1745329252
0.328,21.7169536,296.5563281,0.03361985663,5.47507727,-10.97787508,-0.007951816497,0.7332380316,0.1745329252
0.329,21.72242867,296.5453503,0.03361190482,5.476563738,-10.98064728,-0.00797679775,0.7333656924,0.1745329252
0.33,21.72790524,296.5343696,0.03360392802,5.478050409,-10.98341825,-0.008001783352,0.7334933175,0.1745329252
0.331,21.73338329,296.5233862,0.03359592624,5.479537282,-10.98618798,-0.008026773303,0.7336209068,0.1745329252
0.332,21.73886283,296.5124,0.03358789946,5.481024358,-10.98895647,-0.0080517676,0.7337484603,0.1745329252
0.333,21.74434385,296.5014111,0.0335798477,5.482511635,-10.99172372,-0.008076766243,0.7338759782,0.1745329252
0.334,21.74982636,296.4904193,0.03357177093,5.483999114,-10.99448974,-0.008101769231,0.7340034603,0.1745329252
0.335,21.75531036,296.4794248,0.03356366916,5.485486795,-10.99725453,-0.008126776561,0.7341309067,0.1745329252
0.336,21.76079585,296.4684276,0.03355554238,5.486974677,-11.00001808,-0.008151788234,0.7342583174,0.1745329252
0.337,21.76628282,296.4574276,0.0335473906,5.48846276,-11.00278039,-0.008176804248,0.7343856924,0.1745329252
0.338,21.77177129,296.4464248,0.03353921379,5.489951044,-11.00554147,-0.008201824602,0.7345130317,0.1745329252
0.339,21.77726124,296.4354193,0.03353101197,5.491439528,-11.00830131,-0.008226849294,0.7346403353,0.1745329252
0.34,21.78275268,296.424411,0.03352278512,5.492928212,-11.01105992,-0.008251878323,0.7347676033,0.1745329252
0.341,21.7882456,296.4133999,0.03351453324,5.494417096,-11.0138173,-0.008276911688,0.7348948355,0.1745329252
0.342,21.79374002,296.4023861,0.03350625633,5.49590618,-11.01657344,-0.008301949387,0.7350220321,0.1745329252
0.343,21.79923593,296.3913695,0.03349795438,5.497395463,-11.01932835,-0.008326991421,0.7351491931,0.1745329252
0.344,21.80473332,296.3803502,0.03348962739,5.498884945,-11.02208203,-0.008352037787,0.7352763184,0.1745329252
0.345,21.81023221,296.3693281,0.03348127535,5.500374626,-11.02483447,-0.008377088483,0.7354034081,0.1745329252
0.346,21.81573258,296.3583033,0.03347289826,5.501864505,-11.02758568,-0.00840214351,0.7355304621,0.1745329252
0.347,21.82123445,296.3472757,0.03346449612,5.503354583,-11.03033566,-0.008427202866,0.7356574805,0.1745329252
0.348,21.8267378,296.3362453,0.03345606891,5.504844858,-11.03308441,-0.008452266549,0.7357844633,0.1745329252
0.349,21.83224265,296.3252123,0.03344761665,5.506335332,-11.03583193,-0.008477334558,0.7359114104,0.1745329252
0.35,21.83774898,296.3141764,0.03343913931,5.507826003,-11.03857821,-0.008502406892,0.736038322,0.1745329252
0.351,21.84325681,296.3031378,0.03343063691,5.509316871,-11.04132327,-0.00852748355,0.736165198,0.1745329252
0.352,21.84876612,296.2920965,0.03342210942,5.510807936,-11.04406709,-0.008552564531,0.7362920384,0.1745329252
0.353,21.85427693,296.2810524,0.03341355686,5.512299197,-11.04680969,-0.008577649833,0.7364188432,0.1745329252
0.354,21.85978923,296.2700056,0.03340497921,5.513790655,-11.04955105,-0.008602739456,0.7365456124,0.1745329252
0.355,21.86530302,296.2589561,0.03339637647,5.515282309,-11.05229119,-0.008627833397,0.7366723461,0.1745329252
0.356,21.8708183,296.2479038,0.03338774864,5.516774159,-11.05503009,-0.008652931656,0.7367990442,0.1745329252
0.357,21.87633508,296.2368488,0.0333790957,5.518266205,-11.05776777,-0.008678034232,0.7369257068,0.1745329252
0.358,21.88185335,296.225791,0.03337041767,5.519758445,-11.06050421,-0.008703141123,0.7370523338,0.1745329252
0.359,21.8873731,296.2147305,0.03336171453,5.521250881,-11.06323943,-0.008728252329,0.7371789253,0.1745329252
0.36,21.89289435,296.2036673,0.03335298628,5.522743512,-11.06597342,-0.008753367847,0.7373054812,0.1745329252
0.361,21.8984171,296.1926013,0.03334423291,5.524236336,-11.06870619,-0.008778487677,0.7374320016,0.1745329252
0.362,21.90394133,296.1815326,0.03333545442,5.525729356,-11.07143772,-0.008803611817,0.7375584866,0.1745329252
0.363,21.90946706,296.1704611,0.03332665081,5.527222569,-11.07416803,-0.008828740267,0.737684936,0.1745329252
0.364,21.91499429,296.159387,0.03331782207,5.528715976,-11.07689711,-0.008853873025,0.7378113499,0.1745329252
0.365,21.920523,296.1483101,0.0333089682,5.530209576,-11.07962497,-0.00887901009,0.7379377283,0.1745329252
0.366,21.92605321,296.1372304,0.03330008919,5.531703369,-11.0823516,-0.00890415146,0.7380640712,0.1745329252
0.367,21.93158492,296.1261481,0.03329118503,5.533197355,-11.085077,-0.008929297135,0.7381903787,0.1745329252
0.368,21.93711811,296.115063,0.03328225574,5.534691534,-11.08780118,-0.008954447114,0.7383166507,0.1745329252
0.369,21.9426528,296.1039752,0.03327330129,5.536185905,-11.09052413,-0.008979601394,0.7384428872,0.1745329252
0.37,21.94818899,296.0928847,0.03326432169,5.537680468,-11.09324585,-0.009004759975,0.7385690883,0.1745329252
0.371,21.95372667,296.0817914,0.03325531693,5.539175223,-11.09596635,-0.009029922856,0.7386952539,0.1745329252
0.372,21.95926585,296.0706955,0.03324628701,5.540670169,-11.09868563,-0.009055090035,0.7388213841,0.1745329252
0.373,21.96480652,296.0595968,0.03323723192,5.542165307,-11.10140368,-0.009080261511,0.7389474789,0.1745329252
0.374,21.97034868,296.0484954,0.03322815165,5.543660635,-11.10412051,-0.009105437284,0.7390735382,0.1745329252
0.375,21.97589234,296.0373913,0.03321904622,5.545156154,-11.10683612,-0.009130617351,0.7391995621,0.1745329252
0.376,21.9814375,296.0262844,0.0332099156,5.546651864,-11.1095505,-0.009155801712,0.7393255506,0.1745329252
0.377,21.98698415,296.0151749,0.0332007598,5.548147763,-11.11226366,-0.009180990365,0.7394515038,0.1745329252
0.378,21.9925323,296.0040626,0.03319157881,5.549643853,-11.11497559,-0.00920618331,0.7395774215,0.1745329252
0.379,21.99808194,295.9929476,0.03318237262,5.551140132,-11.11768631,-0.009231380544,0.7397033038,0.1745329252
0.38,22.00363308,295.98183,0.03317314124,5.552636601,-11.1203958,-0.009256582068,0.7398291507,0.1745329252
0.381,22.00918572,295.9707096,0.03316388466,5.554133258,-11.12310407,-0.009281787878,0.7399549623,0.1745329252
0.382,22.01473985,295.9595865,0.03315460287,5.555630104,-11.12581112,-0.009306997976,0.7400807385,0.1745329252
0.383,22.02029548,295.9484606,0.03314529588,5.557127139,-11.12851694,-0.009332212358,0.7402064793,0.1745329252
0.384,22.02585261,295.9373321,0.03313596366,5.558624362,-11.13122155,-0.009357431024,0.7403321848,0.1745329252
0.385,22.03141123,295.9262009,0.03312660623,5.560121773,-11.13392494,-0.009382653973,0.740457855,0.1745329252
0.386,22.03697135,295.915067,0.03311722358,5.561619371,-11.1366271,-0.009407881204,0.7405834898,0.1745329252
0.387,22.04253297,295.9039304,0.0331078157,5.563117157,-11.13932805,-0.009433112715,0.7407090893,0.1745329252
0.388,22.04809609,295.892791,0.03309838258,5.56461513,-11.14202777,-0.009458348505,0.7408346535,0.1745329252
0.389,22.05366071,295.881649,0.03308892424,5.56611329,-11.14472628,-0.009483588573,0.7409601823,0.1745329252
0.39,22.05922682,295.8705043,0.03307944065,5.567611637,-11.14742356,-0.009508832918,0.7410856759,0.1745329252
0.391,22.06479443,295.8593569,0.03306993181,5.56911017,-11.15011963,-0.009534081538,0.7412111341,0.1745329252
0.392,22.07036354,295.8482067,0.03306039773,5.570608888,-11.15281448,-0.009559334433,0.7413365571,0.1745329252
0.393,22.07593415,295.8370539,0.0330508384,5.572107793,-11.15550811,-0.009584591601,0.7414619447,0.1745329252
0.394,22.08150626,295.8258984,0.03304125381,5.573606883,-11.15820052,-0.009609853041,0.7415872971,0.1745329252
0.395,22.08707987,295.8147402,0.03303164395,5.575106158,-11.16089172,-0.009635118751,0.7417126142,0.1745329252
0.396,22.09265497,295.8035793,0.03302200884,5.576605619,-11.1635817,-0.009660388731,0.7418378961,0.1745329252
0.397,22.09823158,295.7924157,0.03301234845,5.578105264,-11.16627046,-0.009685662979,0.7419631427,0.1745329252
0.398,22.10380968,295.7812495,0.03300266278,5.579605093,-11.168958,-0.009710941495,0.7420883541,0.1745329252
0.399,22.10938929,295.7700805,0.03299295184,5.581105106,-11.17164433,-0.009736224276,0.7422135302,0.1745329252
0.4,22.11497039,295.7589089,0.03298321562,5.582605303,-11.17432944,-0.009761511322,0.7423386711,0.1745329252
0.401,22.120553,295.7477345,0.03297345411,5.584105684,-11.17701333,-0.009786802632,0.7424637767,0.1745329252
0.402,22.1261371,295.7365575,0.0329636673,5.585606248,-11.17969601,-0.009812098204,0.7425888472,0.1745329252
0.403,22.13172271,295.7253778,0.03295385521,5.587106995,-11.18237748,-0.009837398037,0.7427138824,0.1745329252
0.404,22.13730982,295.7141954,0.03294401781,5.588607925,-11.18505773,-0.00986270213,0.7428388824,0.1745329252
0.405,22.14289842,295.7030104,0.03293415511,5.590109037,-11.18773676,-0.009888010482,0.7429638472,0.1745329252
0.406,22.14848853,295.6918227,0.03292426709,5.591610332,-11.19041458,-0.009913323091,0.7430887769,0.1745329252
0.407,22.15408014,295.6806322,0.03291435377,5.593111808,-11.19309119,-0.009938639956,0.7432136713,0.1745329252
0.408,22.15967326,295.6694391,0.03290441513,5.594613466,-11.19576658,-0.009963961077,0.7433385306,0.1745329252
